name,balance,num_cards,marital_status,tertiary_educated,success
William Robertson,-192292,5,married,true,false
Richard Stallman,-134747,6,divorced,true,false
Maryam Field,-259313,20,single,false,true
Sonny George,-71237,20,married,false,false
Zach George,-255905,15,married,false,false
Peter Stallman,-271847,19,divorced,false,true
Zeb Robertson,-256870,6,divorced,true,false
Franklin Field,-311524,2,married,true,false
Peter Stallman,-60965,7,single,true,true
Maryam Olsen,-161579,10,single,false,false
James Field,-76609,19,single,true,false
Maryam Clarke,-250918,4,married,true,false
Clive Olsen,-135804,11,single,false,true
Sonny Hardy,-173908,6,divorced,false,false
John Harold,-44675,17,married,false,false
Annie George,-205704,0,divorced,false,false
John Field,-343204,8,single,true,true
John Field,-102577,12,married,true,false
Ali Stallman,-148316,11,married,true,true
Zeb Pixi,-133205,8,married,false,true
William Hardy,-227033,10,married,true,false
Zeb Lister,-318509,12,married,true,false
Maryam Robertson,-27154,9,single,true,true
Franklin Harold,-307837,4,married,true,true
David Levy,-212353,13,divorced,true,true
Franklin Harold,-278634,19,divorced,false,true
Clive Field,-299469,3,divorced,true,true
Thomas Levy,-16854,3,married,true,false
Paul Robertson,-6361,4,married,false,false
Ali Wesley,-259787,4,married,true,true
Sonny Field,-95609,6,married,false,true
Nerris Pixi,-289155,12,married,false,true
Maryam Hally,-96608,6,single,false,false
David Hally,-106523,1,married,true,false
Zach Ali,-228228,2,divorced,false,false
Bob Stallman,-105157,13,divorced,false,true
Clive Ousterhout,-146463,12,married,false,true
William Pixi,-261785,5,married,true,false
Nerris Stallman,-3443,6,single,true,false
Bob Hardy,-309002,4,divorced,false,true
Thomas Robertson,-233426,9,married,false,false
Paul Hardy,-276208,9,married,true,true
William Field,-25501,17,single,true,false
Bob Ousterhout,-274271,10,single,false,false
Franklin Pixi,-289468,11,single,false,false
Clive Hardy,-59761,3,single,false,true
Daniel Hardy,-254111,18,divorced,false,true
Nerris Hardy,-194963,19,divorced,false,false
Paul Harold,-8236,3,divorced,false,true
William Hally,-228809,4,single,false,true
Paul Stallman,-127132,2,single,true,true
Ali Stallman,-98080,12,divorced,true,false
John Wesley,-36107,8,divorced,false,true
Thomas Hardy,-171919,17,married,false,false
Annie Hally,-210818,8,divorced,false,true
Daniel George,-159612,0,married,false,true
William George,-52085,19,single,true,false
James Lister,-203016,3,divorced,true,false
James Clarke,-79872,4,divorced,true,false
David Clarke,-122819,6,single,false,true
Bob Clarke,-2399,10,divorced,true,false
Peter Robertson,-164389,10,married,true,false
Franklin George,-51313,20,single,true,true
Sonny Levy,-226779,15,single,true,false
Peter Hally,-119951,0,single,false,false
Peter Ousterhout,-225084,3,single,false,false
Peter Field,-16494,10,divorced,true,false
Annie Clarke,-209856,12,married,false,true
Daniel Lister,-339264,13,married,true,false
Thomas Olsen,-141887,8,married,true,true
Sonny Ali,-130770,8,divorced,false,false
David Hally,-162328,11,single,true,true
Zeb Olsen,-174344,8,married,false,false
William Harold,-19291,2,divorced,false,true
William Field,-172762,6,married,true,true
John Ali,-263539,0,single,false,true
Richard Lister,-340004,2,single,true,false
Zach Olsen,-226413,6,single,false,true
Franklin Clarke,-297024,12,divorced,false,false
Ali Clarke,-214156,0,married,false,true
David George,-242922,6,married,true,false
David Ali,-221801,17,married,true,true
Peter Hardy,-267666,16,divorced,false,false
Zach Harold,-65104,11,divorced,true,true
Richard Pixi,-296117,3,married,true,false
Richard Hally,-287277,16,divorced,false,true
Annie Wesley,-110813,20,divorced,true,false
David Ousterhout,-95065,8,single,false,true
Zach Harold,-338082,9,married,true,true
Paul Harold,-10834,6,single,false,true
William Robertson,-341989,16,married,true,false
Peter Field,-179029,6,single,true,true
Paul Robertson,-323431,3,divorced,true,true
Nerris Wesley,-109235,16,divorced,true,false
Paul Hardy,-20538,4,divorced,true,true
John Field,-158954,12,married,false,false
James Wesley,-318458,0,divorced,true,true
Paul Ali,-268616,3,married,true,true
Peter Harold,-31465,7,single,true,true
Thomas Hardy,-30874,15,married,false,true
Maryam George,-126588,5,divorced,true,false
Paul Lister,-303597,18,married,true,false
John Robertson,-250940,4,married,true,true
Nerris Clarke,-135499,4,single,true,false
Thomas Hally,-308813,6,divorced,true,true
Peter George,-276169,7,married,true,true
Zach Robertson,-216344,20,married,false,true
Ali Ali,-311869,11,divorced,true,true
Franklin Clarke,-62273,11,married,false,false
Paul Robertson,-119106,13,married,false,true
John Olsen,-235731,15,single,false,false
John Ornstein,-251234,1,divorced,true,true
Thomas Ali,-154999,11,married,true,false
William Wesley,-185664,12,single,false,true
Bob Lister,-214610,5,divorced,false,false
William Hally,-40903,0,divorced,true,true
Thomas Hally,-5072,2,divorced,true,true
Sonny Olsen,-118864,5,married,false,true
Bob Ali,-108923,16,married,true,true
Zeb Wesley,-143047,13,divorced,true,true
Richard Harold,-349099,5,single,true,true
Nerris Hally,-238471,2,married,false,false
Thomas Pixi,-50206,3,married,false,true
Peter George,-20548,15,married,false,false
Richard Olsen,-322805,5,divorced,true,false
Maryam Robertson,-138176,13,divorced,false,false
Richard Harold,-149609,10,married,true,true
Thomas Olsen,-149082,16,divorced,true,true
Peter Olsen,-169151,17,divorced,false,false
Thomas Wesley,-244836,7,single,true,false
Richard Wesley,-127424,1,married,false,false
Bob Hally,-18056,8,single,true,true
James George,-306426,20,married,true,true
William Harold,-336437,9,married,false,false
John George,-163138,13,married,false,true
Daniel Hally,-94829,16,married,false,false
Zeb Ornstein,-104718,16,married,false,false
James Clarke,-287217,14,single,false,true
Peter Hally,-215417,10,divorced,true,true
Daniel Ali,-65734,6,married,false,false
Annie Lister,-251431,12,divorced,false,false
Ali Field,-9847,15,single,false,true
Clive Pixi,-223674,17,single,false,false
John Field,-225762,12,single,false,true
Bob Hardy,-33900,8,married,true,true
Richard Hally,-244183,15,single,false,true
David Lister,-183475,16,married,true,false
Peter George,-171484,15,single,false,true
Ali Lister,-249700,15,single,false,false
Thomas Clarke,-285367,11,married,false,false
John Ornstein,-102888,14,married,false,false
Zach Levy,-257588,18,single,true,false
Zeb Field,-322524,15,divorced,false,true
John Ali,-5942,6,single,false,true
Richard Ousterhout,-229311,2,divorced,true,true
David Wesley,-335415,11,married,true,true
David Olsen,-107211,20,married,true,false
Zach Harold,-299292,13,married,true,false
Thomas Field,-230963,16,married,false,false
Maryam Harold,-224677,14,married,false,false
John Robertson,-134602,6,single,true,true
William Clarke,-169314,20,divorced,true,false
Peter Field,-268394,17,single,false,true
William Ali,-174520,18,married,false,false
Zeb Robertson,-27194,10,divorced,false,true
Daniel Ali,-281967,17,divorced,false,true
Annie Wesley,-171511,9,single,true,true
Richard Ali,-133149,2,divorced,true,false
Nerris Levy,-324357,14,divorced,true,true
Annie Ornstein,-227095,11,divorced,true,true
Annie Levy,-38672,3,single,false,true
James Pixi,-302692,7,divorced,true,true
Thomas Levy,-124778,3,married,true,true
Daniel Levy,-326450,3,divorced,true,true
John Ornstein,-245671,6,single,true,false
Annie George,-266134,7,single,true,false
Peter George,-228320,14,married,true,false
John Ousterhout,-85143,0,divorced,true,true
Peter George,-109445,14,married,false,true
Clive George,-3678,0,divorced,false,false
Sonny Harold,-47748,4,married,false,true
Franklin Wesley,-277811,9,divorced,false,true
Nerris Ousterhout,-156996,13,married,false,false
David Levy,-265747,20,married,false,false
Zach Field,-174427,8,married,false,true
Franklin Ousterhout,-90318,9,single,false,true
Ali Ornstein,-297726,18,single,true,false
David Field,-151396,13,divorced,true,false
James Ali,-202547,13,single,false,true
Daniel Stallman,-266777,9,divorced,false,false
Zach Stallman,-30827,20,single,false,true
Sonny Harold,-207101,19,divorced,false,true
Nerris Harold,-263507,11,married,false,true
Clive Wesley,-216568,4,married,true,true
Zach Ousterhout,-80102,3,married,false,true
Richard Ali,-349643,2,married,true,false
Nerris Clarke,-189512,16,single,true,false
Thomas Levy,-3703,18,single,true,true
Clive Hally,-19904,14,married,true,true
Sonny Stallman,-264143,0,divorced,true,false
Nerris Hardy,-88966,7,single,false,false
Zeb Pixi,-95621,14,divorced,false,true
Franklin Robertson,-227953,6,married,false,false
Daniel Hally,-98065,6,divorced,true,true
Thomas Lister,-250169,4,divorced,true,true
Maryam Ali,-80297,16,married,false,true
Maryam Ali,-90183,18,married,true,false
Ali Ousterhout,-338182,13,married,false,true
Peter Stallman,-214654,2,single,false,false
Nerris Olsen,-249164,10,divorced,true,true
James Stallman,-266507,9,married,false,false
Zeb Levy,-343084,3,single,true,false
Clive Lister,-335001,8,single,true,false
Nerris Levy,-326460,14,married,true,true
Zeb Olsen,-216183,14,single,true,false
Sonny Levy,-23150,16,married,false,false
John Olsen,-38703,14,married,true,true
Franklin George,-207516,0,single,false,false
Nerris Ousterhout,-240931,19,divorced,false,false
Peter Ali,-45286,10,divorced,false,false
William Olsen,-32510,3,married,true,false
Franklin Stallman,-294085,16,single,true,true
Maryam Ousterhout,-327431,1,divorced,true,true
Paul George,-81393,2,single,true,true
Franklin George,-195041,4,divorced,false,true
Daniel Lister,-198913,5,married,false,true
Franklin Clarke,-166116,11,single,true,false
Zach Ornstein,-342774,1,single,false,true
John George,-134547,20,single,false,true
Franklin Ali,-206645,17,single,true,true
Paul Clarke,-164669,1,divorced,false,false
Maryam Stallman,-138440,19,divorced,true,false
Paul George,-233472,5,divorced,true,false
Sonny Stallman,-223988,16,married,true,false
Annie Ornstein,-329049,7,single,true,false
Franklin Hardy,-238966,7,divorced,true,true
Zeb Hally,-109308,5,divorced,false,false
David Ousterhout,-320265,5,married,true,true
Thomas Levy,-170321,12,single,false,true
Clive Olsen,-135727,5,divorced,false,false
Daniel Stallman,-257992,9,divorced,false,false
Richard Clarke,-286363,14,divorced,true,true
Nerris Hally,-149,11,divorced,true,true
David Ali,-31289,16,married,false,true
John Ali,-117065,14,married,false,true
Annie Stallman,-309115,17,single,true,false
Bob Levy,-162474,10,divorced,false,true
John Field,-49055,8,divorced,true,false
Richard Olsen,-286847,8,single,false,true
Thomas Olsen,-116581,19,divorced,true,true
Peter Levy,-102764,12,married,true,false
William Pixi,-106055,10,divorced,false,true
Annie George,-10329,12,single,false,false
Maryam Olsen,-34210,10,single,false,true
Peter Levy,-226874,3,single,true,false
Daniel Wesley,-85046,13,single,false,true
James Levy,-320391,3,married,true,true
William Pixi,-153767,16,married,false,false
Richard Clarke,-108234,18,divorced,false,true
Ali Ali,-134878,0,divorced,true,true
Nerris Olsen,-9201,16,single,false,true
Sonny Hardy,-119092,6,married,false,false
Franklin Hardy,-2376,12,single,false,true
Clive Levy,-25879,14,divorced,true,false
Peter Olsen,-181202,20,married,true,true
Clive Clarke,-267113,7,single,false,true
Daniel George,-282761,14,divorced,false,true
Clive Wesley,-328876,13,single,false,true
Daniel George,-236826,2,single,true,false
Daniel Lister,-226985,17,divorced,false,false
William Field,-186779,1,single,true,false
Ali Levy,-61386,3,married,true,true
Zach Field,-56914,20,married,true,true
Nerris Levy,-115650,13,divorced,false,false
Nerris Hally,-112541,20,single,true,true
Zach Wesley,-288150,17,married,true,true
Richard Hardy,-62465,6,single,false,false
Maryam Hardy,-335421,5,single,false,true
Peter Hally,-346345,11,married,true,true
James Wesley,-125929,19,married,false,false
Clive Ali,-111646,20,married,false,true
Bob Hally,-245653,3,divorced,false,true
Ali Wesley,-238886,3,single,true,false
John Olsen,-288038,4,single,true,false
David Ali,-4663,15,married,true,false
Zeb Olsen,-21772,20,single,true,true
Nerris Clarke,-342288,8,married,true,true
Ali Clarke,-346940,20,divorced,false,true
Ali George,-19141,6,single,true,true
John Wesley,-266929,3,married,true,true
William Robertson,-111319,14,divorced,true,false
Peter Ornstein,-17890,8,single,false,false
Ali Ousterhout,-33102,14,single,true,true
William Clarke,-242241,0,divorced,false,true
John Pixi,-131882,19,single,true,true
John Stallman,-119338,10,single,true,false
James Robertson,-288608,17,single,true,false
Ali Olsen,-174747,0,married,true,false
Zach Wesley,-129643,10,married,true,true
Maryam Stallman,-216764,16,single,false,true
Richard Field,-258708,1,single,true,true
Zeb Ousterhout,-132809,9,married,true,false
Thomas Hally,-200877,18,single,false,true
Ali Levy,-335088,5,single,false,false
Richard Lister,-122184,16,single,false,false
Nerris Harold,-199206,2,married,true,true
Peter George,-243473,17,single,false,false
Maryam Lister,-230027,14,divorced,false,true
Daniel Field,-89411,0,married,true,true
Daniel Lister,-313022,3,single,false,true
Richard Ali,-141162,4,divorced,false,true
Ali Pixi,-174467,9,divorced,false,true
Franklin Olsen,-163236,19,divorced,false,false
William Levy,-224005,20,single,false,false
Clive Ali,-14851,7,single,true,false
Richard Harold,-27787,0,married,true,false
Zach Robertson,-252059,8,married,true,true
Paul Field,-141644,1,married,true,false
Annie Ornstein,-338688,7,divorced,true,true
Franklin Lister,-232038,2,single,true,false
Daniel Ousterhout,-277503,5,single,true,true
James Ornstein,-142591,12,married,true,true
William Pixi,-258716,14,single,true,true
Ali Pixi,-8883,1,divorced,true,false
Franklin Harold,-265848,1,married,false,false
Paul Lister,-328400,10,single,false,false
William Field,-269517,18,divorced,true,false
Daniel Olsen,-69140,14,married,true,true
Zach Field,-349755,15,married,false,true
James Levy,-171365,9,married,false,false
Franklin Levy,-4743,18,divorced,true,false
Sonny Levy,-105999,4,married,false,true
Paul Ornstein,-249031,18,divorced,false,true
Daniel Olsen,-170154,12,divorced,false,false
Richard Robertson,-143935,0,divorced,true,false
Paul Stallman,-224305,11,divorced,false,true
James Robertson,-274757,3,single,false,false
William Wesley,-264465,10,married,false,false
Sonny Pixi,-226961,20,single,false,false
Richard Stallman,-40309,11,divorced,true,false
Paul George,-166699,12,divorced,false,false
Paul Lister,-27882,9,divorced,false,true
Sonny Wesley,-137390,8,married,true,true
Franklin Field,-74277,20,single,true,false
Sonny Stallman,-90667,13,married,true,true
Daniel Pixi,-176922,11,single,false,true
David Field,-320129,16,single,true,true
Bob Levy,-168206,4,single,false,true
Franklin Olsen,-64322,2,married,true,false
Richard Stallman,-273823,0,divorced,true,false
Ali Robertson,-153633,3,divorced,true,true
Franklin Pixi,-98857,6,divorced,true,true
Clive Hally,-126964,4,single,true,true
Zach Ornstein,-338918,6,divorced,false,true
Annie Hardy,-193797,20,married,false,true
John Lister,-185172,4,single,false,false
Daniel Ornstein,-74788,8,married,false,false
Zeb Harold,-181730,12,divorced,true,true
Paul Lister,-217884,20,married,false,false
William Olsen,-6130,5,single,false,true
David Robertson,-324213,13,married,false,true
Zeb Stallman,-112997,2,single,true,true
John Pixi,-54830,1,married,false,false
Peter Levy,-223815,2,single,true,false
Sonny Pixi,-66914,13,married,false,false
David Ousterhout,-334883,1,married,false,false
Bob Clarke,-126197,1,married,true,true
John Ousterhout,-166683,7,divorced,false,false
Annie Hally,-331892,15,married,false,false
Ali Hally,-44121,9,married,true,true
Bob Ousterhout,-152004,9,married,true,false
Zeb Lister,-263298,12,divorced,false,true
James Ornstein,-262537,2,divorced,true,true
Bob Field,-134403,18,divorced,true,false
